rtype	rid	timestamp	properties	linkedEntities
rating.explicit	1407	1362265666	{"rating":9}	{"subject":"user:479","object":"movie:0073631"}
rating.explicit	1408	1362267237	{"rating":8}	{"subject":"user:479","object":"movie:0092099"}
rating.explicit	1409	1362265710	{"rating":8}	{"subject":"user:479","object":"movie:0093870"}
rating.explicit	1410	1362266923	{"rating":9}	{"subject":"user:479","object":"movie:0095953"}
rating.explicit	1411	1362267252	{"rating":8}	{"subject":"user:479","object":"movie:0099371"}
rating.explicit	1412	1362266995	{"rating":8}	{"subject":"user:479","object":"movie:0099487"}
rating.explicit	1413	1362267271	{"rating":6}	{"subject":"user:479","object":"movie:0102798"}
rating.explicit	1414	1362265789	{"rating":7}	{"subject":"user:479","object":"movie:0105112"}
rating.explicit	1415	1362265916	{"rating":8}	{"subject":"user:479","object":"movie:0107969"}
rating.explicit	1416	1362265765	{"rating":8}	{"subject":"user:479","object":"movie:0111257"}
rating.explicit	1417	1362267092	{"rating":8}	{"subject":"user:479","object":"movie:0111503"}
rating.explicit	1418	1362266067	{"rating":7}	{"subject":"user:479","object":"movie:0116213"}
rating.explicit	1419	1362265875	{"rating":8}	{"subject":"user:479","object":"movie:0116908"}
rating.explicit	1420	1362265896	{"rating":7}	{"subject":"user:479","object":"movie:0119731"}
rating.explicit	1421	1362266711	{"rating":7}	{"subject":"user:479","object":"movie:0120587"}
rating.explicit	1422	1362266692	{"rating":7}	{"subject":"user:479","object":"movie:0120623"}
rating.explicit	1423	1362266585	{"rating":8}	{"subject":"user:479","object":"movie:0120630"}
rating.explicit	1424	1362267224	{"rating":8}	{"subject":"user:479","object":"movie:0183790"}
rating.explicit	1425	1362266860	{"rating":8}	{"subject":"user:479","object":"movie:0307453"}
rating.explicit	1426	1362266085	{"rating":6}	{"subject":"user:479","object":"movie:0309377"}
rating.explicit	1427	1362266725	{"rating":8}	{"subject":"user:479","object":"movie:0312004"}
rating.explicit	1428	1362266606	{"rating":7}	{"subject":"user:479","object":"movie:0327084"}
rating.explicit	1429	1362267208	{"rating":8}	{"subject":"user:479","object":"movie:0332452"}
rating.explicit	1430	1362266772	{"rating":8}	{"subject":"user:479","object":"movie:0351283"}
rating.explicit	1431	1362267177	{"rating":8}	{"subject":"user:479","object":"movie:0386588"}
rating.explicit	1432	1362266743	{"rating":8}	{"subject":"user:479","object":"movie:0400717"}
rating.explicit	1433	1362266632	{"rating":8}	{"subject":"user:479","object":"movie:0424095"}
rating.explicit	1434	1362265942	{"rating":8}	{"subject":"user:479","object":"movie:0430105"}
rating.explicit	1435	1362266672	{"rating":9}	{"subject":"user:479","object":"movie:0432283"}
rating.explicit	1436	1362266810	{"rating":8}	{"subject":"user:479","object":"movie:0441773"}
rating.explicit	1437	1362266798	{"rating":7}	{"subject":"user:479","object":"movie:0479952"}
rating.explicit	1438	1362266838	{"rating":6}	{"subject":"user:479","object":"movie:0844471"}
rating.explicit	1439	1362266947	{"rating":5}	{"subject":"user:479","object":"movie:1099212"}
rating.explicit	1440	1362266969	{"rating":4}	{"subject":"user:479","object":"movie:1259571"}
rating.explicit	1441	1362608177	{"rating":9}	{"subject":"user:480","object":"movie:0172495"}
rating.explicit	1442	1363446009	{"rating":7}	{"subject":"user:480","object":"movie:1560747"}
rating.explicit	1443	1363012912	{"rating":7}	{"subject":"user:480","object":"movie:1726669"}
rating.explicit	1444	1363305656	{"rating":7}	{"subject":"user:480","object":"movie:1748122"}
rating.explicit	1445	1363013055	{"rating":8}	{"subject":"user:480","object":"movie:2053425"}
rating.explicit	1446	1363553666	{"rating":9}	{"subject":"user:481","object":"movie:2053425"}
rating.explicit	1447	1363228141	{"rating":9}	{"subject":"user:482","object":"movie:0390384"}
rating.explicit	1448	1363480084	{"rating":8}	{"subject":"user:483","object":"movie:0110912"}
rating.explicit	1449	1363344337	{"rating":10}	{"subject":"user:483","object":"movie:0111161"}
rating.explicit	1450	1362499699	{"rating":9}	{"subject":"user:483","object":"movie:0119822"}
rating.explicit	1451	1362755753	{"rating":5}	{"subject":"user:483","object":"movie:0162222"}
rating.explicit	1452	1362417460	{"rating":4}	{"subject":"user:483","object":"movie:0443706"}
rating.explicit	1453	1362141793	{"rating":8}	{"subject":"user:483","object":"movie:1659337"}
rating.explicit	1454	1362830028	{"rating":7}	{"subject":"user:484","object":"movie:0090142"}
rating.explicit	1455	1362340654	{"rating":7}	{"subject":"user:485","object":"movie:0077288"}
rating.explicit	1456	1363372902	{"rating":8}	{"subject":"user:486","object":"movie:1371111"}
rating.explicit	1457	1363035687	{"rating":7}	{"subject":"user:487","object":"movie:0319262"}
rating.explicit	1458	1362103145	{"rating":8}	{"subject":"user:488","object":"movie:0848228"}
rating.explicit	1459	1362103064	{"rating":9}	{"subject":"user:488","object":"movie:1245526"}
rating.explicit	1460	1362198511	{"rating":7}	{"subject":"user:488","object":"movie:1250777"}
rating.explicit	1461	1362198369	{"rating":9}	{"subject":"user:488","object":"movie:1276104"}
rating.explicit	1462	1363449563	{"rating":8}	{"subject":"user:489","object":"movie:1024648"}
rating.explicit	1463	1362432352	{"rating":4}	{"subject":"user:490","object":"movie:2044729"}
rating.explicit	1464	1362065226	{"rating":6}	{"subject":"user:491","object":"movie:0319343"}
rating.explicit	1465	1362065194	{"rating":5}	{"subject":"user:491","object":"movie:0949731"}
rating.explicit	1466	1362165807	{"rating":5}	{"subject":"user:491","object":"movie:1067106"}
rating.explicit	1467	1362065305	{"rating":7}	{"subject":"user:491","object":"movie:1068680"}
rating.explicit	1468	1362165841	{"rating":4}	{"subject":"user:491","object":"movie:1190080"}
rating.explicit	1469	1362165724	{"rating":5}	{"subject":"user:491","object":"movie:1192628"}
rating.explicit	1470	1362135448	{"rating":5}	{"subject":"user:491","object":"movie:1598828"}
rating.explicit	1471	1362334624	{"rating":8}	{"subject":"user:492","object":"movie:1045658"}
rating.explicit	1472	1363556372	{"rating":7}	{"subject":"user:493","object":"movie:0119008"}
rating.explicit	1473	1362172895	{"rating":9}	{"subject":"user:493","object":"movie:0361748"}
rating.explicit	1474	1362262911	{"rating":6}	{"subject":"user:493","object":"movie:1045658"}
rating.explicit	1475	1362520523	{"rating":8}	{"subject":"user:493","object":"movie:1790885"}
rating.explicit	1476	1363428567	{"rating":10}	{"subject":"user:494","object":"movie:0093870"}
rating.explicit	1477	1362959166	{"rating":9}	{"subject":"user:494","object":"movie:0796366"}
rating.explicit	1478	1363002984	{"rating":10}	{"subject":"user:494","object":"movie:0903624"}
rating.explicit	1479	1362806521	{"rating":8}	{"subject":"user:494","object":"movie:1212450"}
rating.explicit	1480	1362806492	{"rating":7}	{"subject":"user:494","object":"movie:1217209"}
rating.explicit	1481	1362959242	{"rating":7}	{"subject":"user:494","object":"movie:1430626"}
rating.explicit	1482	1363346878	{"rating":6}	{"subject":"user:494","object":"movie:2099556"}
rating.explicit	1483	1362973495	{"rating":10}	{"subject":"user:495","object":"movie:0078748"}
rating.explicit	1484	1362972510	{"rating":9}	{"subject":"user:495","object":"movie:0087803"}
rating.explicit	1485	1362973383	{"rating":8}	{"subject":"user:495","object":"movie:0114814"}
rating.explicit	1486	1362973016	{"rating":9}	{"subject":"user:495","object":"movie:0120737"}
rating.explicit	1487	1362973221	{"rating":7}	{"subject":"user:495","object":"movie:0138097"}
rating.explicit	1488	1362972990	{"rating":9}	{"subject":"user:495","object":"movie:0167260"}
rating.explicit	1489	1362973001	{"rating":9}	{"subject":"user:495","object":"movie:0167261"}
rating.explicit	1490	1362973322	{"rating":9}	{"subject":"user:495","object":"movie:0230600"}
rating.explicit	1491	1362973730	{"rating":6}	{"subject":"user:495","object":"movie:0241303"}
rating.explicit	1492	1362973305	{"rating":9}	{"subject":"user:495","object":"movie:0276919"}
rating.explicit	1493	1362973290	{"rating":6}	{"subject":"user:495","object":"movie:0373926"}
rating.explicit	1494	1362287068	{"rating":3}	{"subject":"user:495","object":"movie:0408790"}
rating.explicit	1495	1362973540	{"rating":8}	{"subject":"user:495","object":"movie:0434409"}
rating.explicit	1496	1362973471	{"rating":7}	{"subject":"user:495","object":"movie:0438488"}
rating.explicit	1497	1362973267	{"rating":5}	{"subject":"user:495","object":"movie:0455824"}
rating.explicit	1498	1362973447	{"rating":9}	{"subject":"user:495","object":"movie:0499549"}
rating.explicit	1499	1362972568	{"rating":9}	{"subject":"user:495","object":"movie:1340800"}
rating.explicit	1500	1362973581	{"rating":5}	{"subject":"user:495","object":"movie:1411238"}
rating.explicit	1501	1362973177	{"rating":6}	{"subject":"user:495","object":"movie:1598778"}
rating.explicit	1502	1362287054	{"rating":5}	{"subject":"user:495","object":"movie:1907668"}
rating.explicit	1503	1362972965	{"rating":7}	{"subject":"user:495","object":"movie:1990314"}
rating.explicit	1504	1362180387	{"rating":7}	{"subject":"user:496","object":"movie:1862079"}
rating.explicit	1505	1363525141	{"rating":5}	{"subject":"user:496","object":"movie:2053463"}
rating.explicit	1506	1363183754	{"rating":8}	{"subject":"user:497","object":"movie:1623205"}
rating.explicit	1507	1363557043	{"rating":5}	{"subject":"user:498","object":"movie:0938330"}
rating.explicit	1508	1362347748	{"rating":7}	{"subject":"user:498","object":"movie:1862079"}
rating.explicit	1509	1362967429	{"rating":8}	{"subject":"user:499","object":"movie:0174856"}
rating.explicit	1510	1362631269	{"rating":10}	{"subject":"user:500","object":"movie:0243017"}
rating.explicit	1511	1362631293	{"rating":10}	{"subject":"user:500","object":"movie:0301357"}
rating.explicit	1512	1362631742	{"rating":10}	{"subject":"user:500","object":"movie:0317248"}
rating.explicit	1513	1362631717	{"rating":10}	{"subject":"user:500","object":"movie:0456041"}
rating.explicit	1514	1362631648	{"rating":9}	{"subject":"user:500","object":"movie:0456470"}
rating.explicit	1515	1362631586	{"rating":10}	{"subject":"user:500","object":"movie:0870090"}
rating.explicit	1516	1362631452	{"rating":10}	{"subject":"user:500","object":"movie:1515863"}
rating.explicit	1517	1363467988	{"rating":10}	{"subject":"user:500","object":"movie:2347569"}
rating.explicit	1518	1362869448	{"rating":7}	{"subject":"user:501","object":"movie:0443272"}
rating.explicit	1519	1363234699	{"rating":10}	{"subject":"user:502","object":"movie:0172495"}
rating.explicit	1520	1362365903	{"rating":1}	{"subject":"user:503","object":"movie:1625346"}
rating.explicit	1521	1362671149	{"rating":8}	{"subject":"user:504","object":"movie:0454876"}
rating.explicit	1522	1362467765	{"rating":8}	{"subject":"user:504","object":"movie:1790885"}
rating.explicit	1523	1362131077	{"rating":7}	{"subject":"user:505","object":"movie:0841044"}
rating.explicit	1524	1362342276	{"rating":4}	{"subject":"user:505","object":"movie:1013753"}
rating.explicit	1525	1362131132	{"rating":2}	{"subject":"user:505","object":"movie:1904996"}
rating.explicit	1526	1362502893	{"rating":3}	{"subject":"user:505","object":"movie:2024432"}
rating.explicit	1527	1362413216	{"rating":5}	{"subject":"user:506","object":"movie:0062055"}
rating.explicit	1528	1362316564	{"rating":6}	{"subject":"user:506","object":"movie:0443272"}
rating.explicit	1529	1363058746	{"rating":6}	{"subject":"user:507","object":"movie:1777034"}
rating.explicit	1530	1362352900	{"rating":9}	{"subject":"user:508","object":"movie:1197624"}
rating.explicit	1531	1362638775	{"rating":4}	{"subject":"user:509","object":"movie:1764234"}
rating.explicit	1532	1362174857	{"rating":7}	{"subject":"user:510","object":"movie:1862079"}
rating.explicit	1533	1363287170	{"rating":7}	{"subject":"user:510","object":"movie:2124803"}
rating.explicit	1534	1362335297	{"rating":9}	{"subject":"user:511","object":"movie:0118929"}
rating.explicit	1535	1362336353	{"rating":4}	{"subject":"user:511","object":"movie:1024648"}
rating.explicit	1536	1362319293	{"rating":8}	{"subject":"user:512","object":"movie:1235522"}
rating.explicit	1537	1362949029	{"rating":7}	{"subject":"user:513","object":"movie:0903624"}
rating.explicit	1538	1362347417	{"rating":7}	{"subject":"user:513","object":"movie:1024648"}
rating.explicit	1539	1362347451	{"rating":8}	{"subject":"user:513","object":"movie:1045658"}
rating.explicit	1540	1362948986	{"rating":7}	{"subject":"user:513","object":"movie:1559547"}
rating.explicit	1541	1362264760	{"rating":7}	{"subject":"user:514","object":"movie:0062512"}
rating.explicit	1542	1362840371	{"rating":8}	{"subject":"user:515","object":"movie:0110005"}
rating.explicit	1543	1362837005	{"rating":9}	{"subject":"user:515","object":"movie:0113799"}
rating.explicit	1544	1362836942	{"rating":5}	{"subject":"user:515","object":"movie:0311429"}
rating.explicit	1545	1362837867	{"rating":6}	{"subject":"user:515","object":"movie:0353014"}
rating.explicit	1546	1363138341	{"rating":7}	{"subject":"user:515","object":"movie:1623205"}
rating.explicit	1547	1362258884	{"rating":8}	{"subject":"user:516","object":"movie:1716777"}
rating.explicit	1548	1362863193	{"rating":6}	{"subject":"user:517","object":"movie:1649419"}
rating.explicit	1549	1362274690	{"rating":5}	{"subject":"user:518","object":"movie:1336608"}
rating.explicit	1550	1363286632	{"rating":9}	{"subject":"user:519","object":"movie:0061722"}
rating.explicit	1551	1362693355	{"rating":10}	{"subject":"user:519","object":"movie:0110413"}
rating.explicit	1552	1362668289	{"rating":10}	{"subject":"user:519","object":"movie:0183869"}
rating.explicit	1553	1362745253	{"rating":10}	{"subject":"user:519","object":"movie:0325980"}
rating.explicit	1554	1362681093	{"rating":6}	{"subject":"user:519","object":"movie:0804540"}
rating.explicit	1555	1363210956	{"rating":6}	{"subject":"user:519","object":"movie:1707386"}
rating.explicit	1556	1362341824	{"rating":6}	{"subject":"user:520","object":"movie:1758830"}
rating.explicit	1557	1362089280	{"rating":7}	{"subject":"user:520","object":"movie:2023587"}
rating.explicit	1558	1363291522	{"rating":9}	{"subject":"user:521","object":"movie:0454876"}
rating.explicit	1559	1362367937	{"rating":8}	{"subject":"user:522","object":"movie:1560747"}
rating.explicit	1560	1362285478	{"rating":7}	{"subject":"user:522","object":"movie:1707386"}
rating.explicit	1561	1362286996	{"rating":9}	{"subject":"user:522","object":"movie:2125435"}
rating.explicit	1562	1362671760	{"rating":9}	{"subject":"user:523","object":"movie:1623205"}
rating.explicit	1563	1362230120	{"rating":8}	{"subject":"user:524","object":"movie:2181931"}
rating.explicit	1564	1363570361	{"rating":8}	{"subject":"user:525","object":"movie:0117951"}
rating.explicit	1565	1363043362	{"rating":8}	{"subject":"user:525","object":"movie:0167261"}
rating.explicit	1566	1363389745	{"rating":8}	{"subject":"user:525","object":"movie:0200465"}
rating.explicit	1567	1363550458	{"rating":8}	{"subject":"user:525","object":"movie:0458339"}
rating.explicit	1568	1363275457	{"rating":9}	{"subject":"user:525","object":"movie:0848228"}
rating.explicit	1569	1363307208	{"rating":9}	{"subject":"user:525","object":"movie:0948470"}
rating.explicit	1570	1362956857	{"rating":7}	{"subject":"user:525","object":"movie:1219289"}
rating.explicit	1571	1363199528	{"rating":8}	{"subject":"user:525","object":"movie:1250777"}
rating.explicit	1572	1363127784	{"rating":8}	{"subject":"user:525","object":"movie:1362058"}
rating.explicit	1573	1363295237	{"rating":5}	{"subject":"user:525","object":"movie:1512235"}
rating.explicit	1574	1363473624	{"rating":8}	{"subject":"user:525","object":"movie:1542344"}
rating.explicit	1575	1363576041	{"rating":2}	{"subject":"user:526","object":"movie:1911644"}
rating.explicit	1576	1363169344	{"rating":8}	{"subject":"user:527","object":"movie:0780504"}
rating.explicit	1577	1363215892	{"rating":9}	{"subject":"user:527","object":"movie:1454029"}
rating.explicit	1578	1363315891	{"rating":9}	{"subject":"user:528","object":"movie:1132285"}
rating.explicit	1579	1363488213	{"rating":7}	{"subject":"user:529","object":"movie:0763831"}
rating.explicit	1580	1363258882	{"rating":7}	{"subject":"user:530","object":"movie:1659337"}
rating.explicit	1581	1362565939	{"rating":9}	{"subject":"user:531","object":"movie:0780504"}
rating.explicit	1582	1362309359	{"rating":8}	{"subject":"user:531","object":"movie:1637725"}
rating.explicit	1583	1362435564	{"rating":6}	{"subject":"user:531","object":"movie:1748179"}
rating.explicit	1584	1362425358	{"rating":8}	{"subject":"user:532","object":"movie:1045658"}
rating.explicit	1585	1363035567	{"rating":7}	{"subject":"user:533","object":"movie:1034389"}
rating.explicit	1586	1363380300	{"rating":10}	{"subject":"user:534","object":"movie:0112384"}
rating.explicit	1587	1362867993	{"rating":8}	{"subject":"user:534","object":"movie:1074638"}
rating.explicit	1588	1362851716	{"rating":6}	{"subject":"user:534","object":"movie:1645170"}
rating.explicit	1589	1363388126	{"rating":7}	{"subject":"user:535","object":"movie:1496422"}
rating.explicit	1590	1363027026	{"rating":10}	{"subject":"user:536","object":"movie:0208092"}
rating.explicit	1591	1362301447	{"rating":10}	{"subject":"user:536","object":"movie:0454876"}
rating.explicit	1592	1362293295	{"rating":10}	{"subject":"user:536","object":"movie:0837562"}
rating.explicit	1593	1362164221	{"rating":8}	{"subject":"user:536","object":"movie:1219289"}
rating.explicit	1594	1362662691	{"rating":8}	{"subject":"user:536","object":"movie:1397280"}
rating.explicit	1595	1362094088	{"rating":8}	{"subject":"user:536","object":"movie:1904996"}
rating.explicit	1596	1362094030	{"rating":9}	{"subject":"user:536","object":"movie:2024432"}
rating.explicit	1597	1362078044	{"rating":10}	{"subject":"user:537","object":"movie:0074256"}
rating.explicit	1598	1363037485	{"rating":10}	{"subject":"user:538","object":"movie:0454876"}
rating.explicit	1599	1362871889	{"rating":8}	{"subject":"user:538","object":"movie:1285016"}
rating.explicit	1600	1362389642	{"rating":8}	{"subject":"user:539","object":"movie:0258463"}
rating.explicit	1601	1362389240	{"rating":9}	{"subject":"user:539","object":"movie:0266697"}
rating.explicit	1602	1362389357	{"rating":9}	{"subject":"user:539","object":"movie:0378194"}
rating.explicit	1603	1362390068	{"rating":9}	{"subject":"user:539","object":"movie:0440963"}
rating.explicit	1604	1362388993	{"rating":7}	{"subject":"user:539","object":"movie:1193507"}
rating.explicit	1605	1362389120	{"rating":6}	{"subject":"user:539","object":"movie:1409024"}
rating.explicit	1606	1362996464	{"rating":7}	{"subject":"user:539","object":"movie:2077851"}
rating.explicit	1607	1362954587	{"rating":7}	{"subject":"user:540","object":"movie:1234719"}
rating.explicit	1608	1363479707	{"rating":8}	{"subject":"user:541","object":"movie:1623205"}
rating.explicit	1609	1363556650	{"rating":6}	{"subject":"user:542","object":"movie:1637688"}
rating.explicit	1610	1362413390	{"rating":8}	{"subject":"user:542","object":"movie:1790885"}
rating.explicit	1611	1362952257	{"rating":6}	{"subject":"user:542","object":"movie:1855199"}
rating.explicit	1612	1362881719	{"rating":10}	{"subject":"user:543","object":"movie:0111161"}
rating.explicit	1613	1362881768	{"rating":8}	{"subject":"user:543","object":"movie:0114814"}
rating.explicit	1614	1362881680	{"rating":8}	{"subject":"user:543","object":"movie:0454876"}
rating.explicit	1615	1362881647	{"rating":7}	{"subject":"user:543","object":"movie:1024648"}
rating.explicit	1616	1363460893	{"rating":6}	{"subject":"user:543","object":"movie:1045658"}
rating.explicit	1617	1363514318	{"rating":8}	{"subject":"user:543","object":"movie:2082197"}
rating.explicit	1618	1362306675	{"rating":7}	{"subject":"user:544","object":"movie:1351685"}
rating.explicit	1619	1362413890	{"rating":8}	{"subject":"user:545","object":"movie:1024648"}
rating.explicit	1620	1362187475	{"rating":5}	{"subject":"user:545","object":"movie:1351685"}
rating.explicit	1621	1363075576	{"rating":5}	{"subject":"user:545","object":"movie:1547234"}
rating.explicit	1622	1362114279	{"rating":5}	{"subject":"user:545","object":"movie:1606378"}
rating.explicit	1623	1362810008	{"rating":9}	{"subject":"user:545","object":"movie:1623205"}
rating.explicit	1624	1362523435	{"rating":9}	{"subject":"user:546","object":"movie:1853728"}
rating.explicit	1625	1362975334	{"rating":9}	{"subject":"user:547","object":"movie:0095765"}
rating.explicit	1626	1363153950	{"rating":8}	{"subject":"user:547","object":"movie:0162661"}
rating.explicit	1627	1362382109	{"rating":8}	{"subject":"user:547","object":"movie:1045658"}
rating.explicit	1628	1363564265	{"rating":5}	{"subject":"user:547","object":"movie:1351685"}
rating.explicit	1629	1362369146	{"rating":8}	{"subject":"user:547","object":"movie:1602620"}
rating.explicit	1630	1362958263	{"rating":5}	{"subject":"user:547","object":"movie:1623205"}
rating.explicit	1631	1363578615	{"rating":5}	{"subject":"user:547","object":"movie:1629757"}
rating.explicit	1632	1362893442	{"rating":6}	{"subject":"user:548","object":"movie:0478304"}
rating.explicit	1633	1362280418	{"rating":7}	{"subject":"user:548","object":"movie:1588334"}
rating.explicit	1634	1362877763	{"rating":8}	{"subject":"user:548","object":"movie:1616195"}
rating.explicit	1635	1362937090	{"rating":9}	{"subject":"user:549","object":"movie:0083907"}
rating.explicit	1636	1362278027	{"rating":9}	{"subject":"user:550","object":"movie:0404203"}
rating.explicit	1637	1362261726	{"rating":7}	{"subject":"user:550","object":"movie:0450188"}
rating.explicit	1638	1362872227	{"rating":6}	{"subject":"user:551","object":"movie:0480687"}
rating.explicit	1639	1362960470	{"rating":8}	{"subject":"user:551","object":"movie:1212450"}
rating.explicit	1640	1362960019	{"rating":8}	{"subject":"user:551","object":"movie:1219289"}
rating.explicit	1641	1362872374	{"rating":7}	{"subject":"user:551","object":"movie:1499658"}
rating.explicit	1642	1362521765	{"rating":6}	{"subject":"user:552","object":"movie:0471042"}
rating.explicit	1643	1362742721	{"rating":7}	{"subject":"user:552","object":"movie:0975645"}
rating.explicit	1644	1363408702	{"rating":8}	{"subject":"user:552","object":"movie:1024648"}
rating.explicit	1645	1362398354	{"rating":7}	{"subject":"user:552","object":"movie:1276104"}
rating.explicit	1646	1362412198	{"rating":10}	{"subject":"user:553","object":"movie:0308644"}
rating.explicit	1647	1362266138	{"rating":7}	{"subject":"user:554","object":"movie:0289043"}
rating.explicit	1648	1362870574	{"rating":6}	{"subject":"user:554","object":"movie:0431021"}
rating.explicit	1649	1362758753	{"rating":7}	{"subject":"user:554","object":"movie:0452702"}
rating.explicit	1650	1362698433	{"rating":6}	{"subject":"user:554","object":"movie:0455407"}
rating.explicit	1651	1362064104	{"rating":7}	{"subject":"user:554","object":"movie:0884328"}
rating.explicit	1652	1362851669	{"rating":3}	{"subject":"user:554","object":"movie:1682940"}
rating.explicit	1653	1362093011	{"rating":8}	{"subject":"user:555","object":"movie:2608224"}
rating.explicit	1654	1363452214	{"rating":5}	{"subject":"user:556","object":"movie:1351685"}
rating.explicit	1655	1362984379	{"rating":8}	{"subject":"user:557","object":"movie:1024648"}
rating.explicit	1656	1362942555	{"rating":8}	{"subject":"user:557","object":"movie:1045658"}
rating.explicit	1657	1362428405	{"rating":10}	{"subject":"user:558","object":"movie:1764651"}
rating.explicit	1658	1362428114	{"rating":8}	{"subject":"user:559","object":"movie:0454876"}
rating.explicit	1659	1362336168	{"rating":7}	{"subject":"user:559","object":"movie:0903624"}
rating.explicit	1660	1362606332	{"rating":7}	{"subject":"user:559","object":"movie:1024648"}
rating.explicit	1661	1363006182	{"rating":8}	{"subject":"user:559","object":"movie:1069238"}
rating.explicit	1662	1363245779	{"rating":4}	{"subject":"user:559","object":"movie:1247667"}
rating.explicit	1663	1363282751	{"rating":3}	{"subject":"user:559","object":"movie:1397280"}
rating.explicit	1664	1363554400	{"rating":8}	{"subject":"user:559","object":"movie:1532503"}
rating.explicit	1665	1362066071	{"rating":2}	{"subject":"user:559","object":"movie:1568338"}
rating.explicit	1666	1362510398	{"rating":7}	{"subject":"user:559","object":"movie:1659337"}
rating.explicit	1667	1363172178	{"rating":6}	{"subject":"user:559","object":"movie:1790885"}
rating.explicit	1668	1362786822	{"rating":9}	{"subject":"user:560","object":"movie:0903624"}
rating.explicit	1669	1362866160	{"rating":10}	{"subject":"user:560","object":"movie:1024648"}
rating.explicit	1670	1362338703	{"rating":10}	{"subject":"user:561","object":"movie:0069847"}
rating.explicit	1671	1362190467	{"rating":3}	{"subject":"user:562","object":"movie:0369436"}
rating.explicit	1672	1363575859	{"rating":8}	{"subject":"user:562","object":"movie:2125608"}
rating.explicit	1673	1363295497	{"rating":8}	{"subject":"user:563","object":"movie:1045658"}
rating.explicit	1674	1363295437	{"rating":5}	{"subject":"user:563","object":"movie:1673434"}
rating.explicit	1675	1362549220	{"rating":6}	{"subject":"user:564","object":"movie:1559547"}
rating.explicit	1676	1362199699	{"rating":7}	{"subject":"user:564","object":"movie:2024432"}
rating.explicit	1677	1363473308	{"rating":8}	{"subject":"user:565","object":"movie:1053424"}
rating.explicit	1678	1363213606	{"rating":7}	{"subject":"user:566","object":"movie:1623205"}
rating.explicit	1679	1363386987	{"rating":8}	{"subject":"user:567","object":"movie:1853728"}
rating.explicit	1680	1362488747	{"rating":8}	{"subject":"user:568","object":"movie:1371111"}
rating.explicit	1681	1362351214	{"rating":8}	{"subject":"user:569","object":"movie:1590089"}
rating.explicit	1682	1362939215	{"rating":7}	{"subject":"user:570","object":"movie:1900854"}
rating.explicit	1683	1362434119	{"rating":6}	{"subject":"user:571","object":"movie:1074638"}
rating.explicit	1684	1362613187	{"rating":8}	{"subject":"user:571","object":"movie:1345836"}
rating.explicit	1685	1363555649	{"rating":7}	{"subject":"user:571","object":"movie:1649419"}
rating.explicit	1686	1362872604	{"rating":7}	{"subject":"user:571","object":"movie:1673434"}
rating.explicit	1687	1362872666	{"rating":6}	{"subject":"user:571","object":"movie:1907668"}
rating.explicit	1688	1362970219	{"rating":8}	{"subject":"user:572","object":"movie:1024648"}
rating.explicit	1689	1363403744	{"rating":9}	{"subject":"user:572","object":"movie:1412386"}
rating.explicit	1690	1362360008	{"rating":8}	{"subject":"user:572","object":"movie:1462041"}
rating.explicit	1691	1362969464	{"rating":6}	{"subject":"user:572","object":"movie:1496025"}
rating.explicit	1692	1363311788	{"rating":4}	{"subject":"user:572","object":"movie:1560985"}
rating.explicit	1693	1362969435	{"rating":7}	{"subject":"user:572","object":"movie:1655420"}
rating.explicit	1694	1362203706	{"rating":10}	{"subject":"user:573","object":"movie:0101746"}
rating.explicit	1695	1362203740	{"rating":10}	{"subject":"user:573","object":"movie:0112722"}
rating.explicit	1696	1362421212	{"rating":6}	{"subject":"user:574","object":"movie:0317740"}
rating.explicit	1697	1362560604	{"rating":8}	{"subject":"user:574","object":"movie:0454876"}
rating.explicit	1698	1363384083	{"rating":5}	{"subject":"user:574","object":"movie:0796302"}
rating.explicit	1699	1363077153	{"rating":6}	{"subject":"user:574","object":"movie:0898367"}
rating.explicit	1700	1363206450	{"rating":7}	{"subject":"user:574","object":"movie:0975645"}
rating.explicit	1701	1363162349	{"rating":5}	{"subject":"user:574","object":"movie:1179258"}
rating.explicit	1702	1362774876	{"rating":5}	{"subject":"user:574","object":"movie:1629757"}
rating.explicit	1703	1362472655	{"rating":7}	{"subject":"user:574","object":"movie:1790885"}
rating.explicit	1704	1362863603	{"rating":6}	{"subject":"user:574","object":"movie:1790886"}
rating.explicit	1705	1362183045	{"rating":8}	{"subject":"user:575","object":"movie:1659337"}
rating.explicit	1706	1362258297	{"rating":4}	{"subject":"user:575","object":"movie:1922777"}
rating.explicit	1707	1362164530	{"rating":8}	{"subject":"user:576","object":"movie:1024648"}
rating.explicit	1708	1362164574	{"rating":8}	{"subject":"user:576","object":"movie:1343727"}
rating.explicit	1709	1363465719	{"rating":9}	{"subject":"user:577","object":"movie:0050083"}
rating.explicit	1710	1363465613	{"rating":9}	{"subject":"user:577","object":"movie:0053125"}
rating.explicit	1711	1363390660	{"rating":8}	{"subject":"user:578","object":"movie:0790628"}
rating.explicit	1712	1363231033	{"rating":2}	{"subject":"user:579","object":"movie:0356634"}
rating.explicit	1713	1362132606	{"rating":6}	{"subject":"user:580","object":"movie:1024648"}
rating.explicit	1714	1362396140	{"rating":9}	{"subject":"user:581","object":"movie:0421715"}
rating.explicit	1715	1362868478	{"rating":9}	{"subject":"user:582","object":"movie:1659337"}
rating.explicit	1716	1362933265	{"rating":9}	{"subject":"user:583","object":"movie:1024648"}
