etype	eid	timestamp	properties	linkedEntities
user	1527	-1	{"twitterid":"15411777"}	{}
user	1528	-1	{"twitterid":"433966331"}	{}
user	1529	-1	{"twitterid":"15150333"}	{}
user	1530	-1	{"twitterid":"64687359"}	{}
user	1531	-1	{"twitterid":"251972864"}	{}
user	1532	-1	{"twitterid":"179203332"}	{}
user	1533	-1	{"twitterid":"102419718"}	{}
user	1534	-1	{"twitterid":"37504161"}	{}
user	1535	-1	{"twitterid":"78073099"}	{}
user	1536	-1	{"twitterid":"575491340"}	{}
user	1537	-1	{"twitterid":"65730878"}	{}
user	1538	-1	{"twitterid":"286182679"}	{}
user	1539	-1	{"twitterid":"30280984"}	{}
user	1540	-1	{"twitterid":"91761945"}	{}
user	1541	-1	{"twitterid":"60960027"}	{}
user	1542	-1	{"twitterid":"113208604"}	{}
user	1543	-1	{"twitterid":"106518406"}	{}
user	1544	-1	{"twitterid":"583893820"}	{}
user	1545	-1	{"twitterid":"54969543"}	{}
user	1546	-1	{"twitterid":"41397545"}	{}
user	1547	-1	{"twitterid":"22498604"}	{}
user	1548	-1	{"twitterid":"128560429"}	{}
user	1549	-1	{"twitterid":"78335280"}	{}
user	1550	-1	{"twitterid":"8170802"}	{}
user	1551	-1	{"twitterid":"300911923"}	{}
user	1552	-1	{"twitterid":"18214196"}	{}
user	1553	-1	{"twitterid":"390361652"}	{}
user	1554	-1	{"twitterid":"46452026"}	{}
user	1555	-1	{"twitterid":"265547067"}	{}
user	1556	-1	{"twitterid":"70069564"}	{}
user	1557	-1	{"twitterid":"100511038"}	{}
user	1558	-1	{"twitterid":"55692609"}	{}
user	1559	-1	{"twitterid":"319868230"}	{}
user	1560	-1	{"twitterid":"164253003"}	{}
user	1561	-1	{"twitterid":"146197836"}	{}
user	1562	-1	{"twitterid":"20319565"}	{}
user	1563	-1	{"twitterid":"20604468"}	{}
user	1564	-1	{"twitterid":"312626515"}	{}
user	1565	-1	{"twitterid":"51850581"}	{}
user	1566	-1	{"twitterid":"92458326"}	{}
user	1567	-1	{"twitterid":"396528984"}	{}
user	1568	-1	{"twitterid":"562608329"}	{}
user	1569	-1	{"twitterid":"330616155"}	{}
user	1570	-1	{"twitterid":"112807260"}	{}
user	1571	-1	{"twitterid":"37871602"}	{}
user	1572	-1	{"twitterid":"18679988"}	{}
user	1573	-1	{"twitterid":"106794214"}	{}
user	1574	-1	{"twitterid":"630574445"}	{}
user	1575	-1	{"twitterid":"23694702"}	{}
user	1576	-1	{"twitterid":"271962685"}	{}
user	1577	-1	{"twitterid":"63985073"}	{}
user	1578	-1	{"twitterid":"69807616"}	{}
user	1579	-1	{"twitterid":"242339191"}	{}
user	1580	-1	{"twitterid":"306187641"}	{}
user	1581	-1	{"twitterid":"398877247"}	{}
user	1582	-1	{"twitterid":"135283877"}	{}
user	1583	-1	{"twitterid":"113716613"}	{}
user	1584	-1	{"twitterid":"392588678"}	{}
user	1585	-1	{"twitterid":"256871815"}	{}
user	1586	-1	{"twitterid":"318705036"}	{}
user	1587	-1	{"twitterid":"233688463"}	{}
user	1588	-1	{"twitterid":"35465389"}	{}
user	1589	-1	{"twitterid":"14978450"}	{}
user	1590	-1	{"twitterid":"44387732"}	{}
user	1591	-1	{"twitterid":"1195433756"}	{}
user	1592	-1	{"twitterid":"34639256"}	{}
user	1593	-1	{"twitterid":"320671129"}	{}
user	1594	-1	{"twitterid":"425671919"}	{}
user	1595	-1	{"twitterid":"110734748"}	{}
user	1596	-1	{"twitterid":"378391966"}	{}
user	1597	-1	{"twitterid":"19221920"}	{}
user	1598	-1	{"twitterid":"41659811"}	{}
user	1599	-1	{"twitterid":"439102885"}	{}
user	1600	-1	{"twitterid":"146320806"}	{}
user	1601	-1	{"twitterid":"10472872"}	{}
user	1602	-1	{"twitterid":"215584173"}	{}
user	1603	-1	{"twitterid":"58819320"}	{}
user	1604	-1	{"twitterid":"109272307"}	{}
user	1605	-1	{"twitterid":"216148074"}	{}
user	1606	-1	{"twitterid":"38596022"}	{}
user	1607	-1	{"twitterid":"256634295"}	{}
user	1608	-1	{"twitterid":"42380731"}	{}
user	1609	-1	{"twitterid":"20271015"}	{}
user	1610	-1	{"twitterid":"60919233"}	{}
user	1611	-1	{"twitterid":"25095836"}	{}
user	1612	-1	{"twitterid":"633753027"}	{}
user	1613	-1	{"twitterid":"46861768"}	{}
user	1614	-1	{"twitterid":"51260874"}	{}
user	1615	-1	{"twitterid":"348043170"}	{}
user	1616	-1	{"twitterid":"143093203"}	{}
user	1617	-1	{"twitterid":"240176596"}	{}
user	1618	-1	{"twitterid":"17575382"}	{}
user	1619	-1	{"twitterid":"3313111"}	{}
user	1620	-1	{"twitterid":"49565145"}	{}
user	1621	-1	{"twitterid":"15166939"}	{}
user	1622	-1	{"twitterid":"103615965"}	{}
user	1623	-1	{"twitterid":"202804702"}	{}
user	1624	-1	{"twitterid":"82759135"}	{}
user	1625	-1	{"twitterid":"226725115"}	{}
user	1626	-1	{"twitterid":"244084196"}	{}
user	1627	-1	{"twitterid":"268463589"}	{}
user	1628	-1	{"twitterid":"51383783"}	{}
user	1629	-1	{"twitterid":"8408552"}	{}
user	1630	-1	{"twitterid":"25095658"}	{}
user	1631	-1	{"twitterid":"34215847"}	{}
user	1632	-1	{"twitterid":"55856620"}	{}
user	1633	-1	{"twitterid":"252661230"}	{}
user	1634	-1	{"twitterid":"799227133"}	{}
user	1635	-1	{"twitterid":"395193842"}	{}
user	1636	-1	{"twitterid":"221515251"}	{}
user	1637	-1	{"twitterid":"68390388"}	{}
user	1638	-1	{"twitterid":"33053950"}	{}
user	1639	-1	{"twitterid":"474254840"}	{}
user	1640	-1	{"twitterid":"59843156"}	{}
user	1641	-1	{"twitterid":"17649149"}	{}
user	1642	-1	{"twitterid":"51771786"}	{}
user	1643	-1	{"twitterid":"12037632"}	{}
user	1644	-1	{"twitterid":"627699204"}	{}
user	1645	-1	{"twitterid":"279028310"}	{}
user	1646	-1	{"twitterid":"59493897"}	{}
user	1647	-1	{"twitterid":"14765578"}	{}
user	1648	-1	{"twitterid":"258280974"}	{}
user	1649	-1	{"twitterid":"379760144"}	{}
user	1650	-1	{"twitterid":"230985233"}	{}
user	1651	-1	{"twitterid":"62156308"}	{}
user	1652	-1	{"twitterid":"44611502"}	{}
user	1653	-1	{"twitterid":"353799702"}	{}
user	1654	-1	{"twitterid":"179736087"}	{}
user	1655	-1	{"twitterid":"22466072"}	{}
user	1656	-1	{"twitterid":"102651455"}	{}
user	1657	-1	{"twitterid":"300012471"}	{}
user	1658	-1	{"twitterid":"161369628"}	{}
user	1659	-1	{"twitterid":"362982942"}	{}
user	1660	-1	{"twitterid":"55557381"}	{}
user	1661	-1	{"twitterid":"45084192"}	{}
user	1662	-1	{"twitterid":"58084897"}	{}
user	1663	-1	{"twitterid":"14282275"}	{}
user	1664	-1	{"twitterid":"86715941"}	{}
user	1665	-1	{"twitterid":"149803612"}	{}
user	1666	-1	{"twitterid":"384511530"}	{}
user	1667	-1	{"twitterid":"445451821"}	{}
user	1668	-1	{"twitterid":"83955246"}	{}
user	1669	-1	{"twitterid":"99012143"}	{}
user	1670	-1	{"twitterid":"208039472"}	{}
user	1671	-1	{"twitterid":"80113201"}	{}
user	1672	-1	{"twitterid":"76852786"}	{}
user	1673	-1	{"twitterid":"86804858"}	{}
user	1674	-1	{"twitterid":"486862390"}	{}
user	1675	-1	{"twitterid":"14627423"}	{}
user	1676	-1	{"twitterid":"1912381"}	{}
user	1677	-1	{"twitterid":"41045567"}	{}
user	1678	-1	{"twitterid":"64635476"}	{}
user	1679	-1	{"twitterid":"245714498"}	{}
user	1680	-1	{"twitterid":"81087755"}	{}
user	1681	-1	{"twitterid":"15298116"}	{}
user	1682	-1	{"twitterid":"740933"}	{}
user	1683	-1	{"twitterid":"28323399"}	{}
user	1684	-1	{"twitterid":"45051465"}	{}
user	1685	-1	{"twitterid":"71741002"}	{}
user	1686	-1	{"twitterid":"20213324"}	{}
user	1687	-1	{"twitterid":"216916578"}	{}
user	1688	-1	{"twitterid":"37367374"}	{}
user	1689	-1	{"twitterid":"407457361"}	{}
user	1690	-1	{"twitterid":"28520018"}	{}
user	1691	-1	{"twitterid":"102280792"}	{}
user	1692	-1	{"twitterid":"3796571"}	{}
user	1693	-1	{"twitterid":"429002332"}	{}
user	1694	-1	{"twitterid":"53784157"}	{}
user	1695	-1	{"twitterid":"17264222"}	{}
user	1696	-1	{"twitterid":"359050847"}	{}
user	1697	-1	{"twitterid":"630378082"}	{}
user	1698	-1	{"twitterid":"210174478"}	{}
user	1699	-1	{"twitterid":"186420836"}	{}
user	1700	-1	{"twitterid":"37178982"}	{}
user	1701	-1	{"twitterid":"140634241"}	{}
user	1702	-1	{"twitterid":"57159274"}	{}
user	1703	-1	{"twitterid":"113684075"}	{}
user	1704	-1	{"twitterid":"136261231"}	{}
user	1705	-1	{"twitterid":"5353072"}	{}
user	1706	-1	{"twitterid":"78327059"}	{}
user	1707	-1	{"twitterid":"167283184"}	{}
user	1708	-1	{"twitterid":"422456955"}	{}
user	1709	-1	{"twitterid":"22679164"}	{}
user	1710	-1	{"twitterid":"64941695"}	{}
user	1711	-1	{"twitterid":"260921280"}	{}
user	1712	-1	{"twitterid":"282010219"}	{}
user	1713	-1	{"twitterid":"269024534"}	{}
user	1714	-1	{"twitterid":"390377094"}	{}
user	1715	-1	{"twitterid":"454053511"}	{}
user	1716	-1	{"twitterid":"15792884"}	{}
user	1717	-1	{"twitterid":"18673289"}	{}
user	1718	-1	{"twitterid":"175132301"}	{}
user	1719	-1	{"twitterid":"20464430"}	{}
user	1720	-1	{"twitterid":"8367762"}	{}
user	1721	-1	{"twitterid":"29413015"}	{}
user	1722	-1	{"twitterid":"190570356"}	{}
user	1723	-1	{"twitterid":"6450842"}	{}
user	1724	-1	{"twitterid":"158559900"}	{}
user	1725	-1	{"twitterid":"581668510"}	{}
user	1726	-1	{"twitterid":"16150179"}	{}
user	1727	-1	{"twitterid":"547685283"}	{}
user	1728	-1	{"twitterid":"26160805"}	{}
user	1729	-1	{"twitterid":"21499559"}	{}
user	1730	-1	{"twitterid":"200470184"}	{}
user	1731	-1	{"twitterid":"151489820"}	{}
user	1732	-1	{"twitterid":"377540269"}	{}
user	1733	-1	{"twitterid":"119017134"}	{}
user	1734	-1	{"twitterid":"20033204"}	{}
user	1735	-1	{"twitterid":"27684535"}	{}
user	1736	-1	{"twitterid":"335228601"}	{}
user	1737	-1	{"twitterid":"18878141"}	{}
user	1738	-1	{"twitterid":"137260735"}	{}
user	1739	-1	{"twitterid":"11824832"}	{}
user	1740	-1	{"twitterid":"38702786"}	{}
user	1741	-1	{"twitterid":"25628357"}	{}
user	1742	-1	{"twitterid":"227184328"}	{}
user	1743	-1	{"twitterid":"29675210"}	{}
user	1744	-1	{"twitterid":"80514763"}	{}
user	1745	-1	{"twitterid":"46345933"}	{}
user	1746	-1	{"twitterid":"326995662"}	{}
user	1747	-1	{"twitterid":"89632463"}	{}
user	1748	-1	{"twitterid":"19082961"}	{}
user	1749	-1	{"twitterid":"144629963"}	{}
user	1750	-1	{"twitterid":"160984791"}	{}
user	1751	-1	{"twitterid":"13111002"}	{}
user	1752	-1	{"twitterid":"44576476"}	{}
user	1753	-1	{"twitterid":"20549341"}	{}
user	1754	-1	{"twitterid":"5557982"}	{}
user	1755	-1	{"twitterid":"92577061"}	{}
user	1756	-1	{"twitterid":"29971864"}	{}
user	1757	-1	{"twitterid":"1053812688"}	{}
user	1758	-1	{"twitterid":"400543458"}	{}
user	1759	-1	{"twitterid":"480259811"}	{}
user	1760	-1	{"twitterid":"38637284"}	{}
user	1761	-1	{"twitterid":"1018760935"}	{}
user	1762	-1	{"twitterid":"954420968"}	{}
user	1763	-1	{"twitterid":"274190058"}	{}
user	1764	-1	{"twitterid":"137383665"}	{}
user	1765	-1	{"twitterid":"51089138"}	{}
user	1766	-1	{"twitterid":"376450804"}	{}
user	1767	-1	{"twitterid":"71667445"}	{}
user	1768	-1	{"twitterid":"14479095"}	{}
user	1769	-1	{"twitterid":"278513620"}	{}
user	1770	-1	{"twitterid":"95694586"}	{}
user	1771	-1	{"twitterid":"26300156"}	{}
user	1772	-1	{"twitterid":"40271146"}	{}
user	1773	-1	{"twitterid":"13209342"}	{}
user	1774	-1	{"twitterid":"45821695"}	{}
user	1775	-1	{"twitterid":"6606592"}	{}
user	1776	-1	{"twitterid":"227910272"}	{}
user	1777	-1	{"twitterid":"71261267"}	{}
user	1778	-1	{"twitterid":"294612741"}	{}
user	1779	-1	{"twitterid":"228896524"}	{}
user	1780	-1	{"twitterid":"14806798"}	{}
user	1781	-1	{"twitterid":"39071504"}	{}
user	1782	-1	{"twitterid":"14520082"}	{}
user	1783	-1	{"twitterid":"38375189"}	{}
user	1784	-1	{"twitterid":"353382167"}	{}
user	1785	-1	{"twitterid":"44855067"}	{}
user	1786	-1	{"twitterid":"95760158"}	{}
user	1787	-1	{"twitterid":"31444767"}	{}
user	1788	-1	{"twitterid":"54947616"}	{}
user	1789	-1	{"twitterid":"84004641"}	{}
user	1790	-1	{"twitterid":"20819748"}	{}
user	1791	-1	{"twitterid":"34565927"}	{}
user	1792	-1	{"twitterid":"229802631"}	{}
user	1793	-1	{"twitterid":"27840300"}	{}
user	1794	-1	{"twitterid":"301010733"}	{}
user	1795	-1	{"twitterid":"20440269"}	{}
user	1796	-1	{"twitterid":"192795273"}	{}
user	1797	-1	{"twitterid":"22389160"}	{}
user	1798	-1	{"twitterid":"43998516"}	{}
user	1799	-1	{"twitterid":"20393790"}	{}
user	1800	-1	{"twitterid":"143167295"}	{}
user	1801	-1	{"twitterid":"83849027"}	{}
user	1802	-1	{"twitterid":"28479300"}	{}
user	1803	-1	{"twitterid":"264367941"}	{}
user	1804	-1	{"twitterid":"182079302"}	{}
user	1805	-1	{"twitterid":"27103048"}	{}
user	1806	-1	{"twitterid":"242822990"}	{}
user	1807	-1	{"twitterid":"109198649"}	{}
user	1808	-1	{"twitterid":"288999396"}	{}
user	1809	-1	{"twitterid":"446902106"}	{}
user	1810	-1	{"twitterid":"546232666"}	{}
user	1811	-1	{"twitterid":"461995322"}	{}
user	1812	-1	{"twitterid":"190730078"}	{}
user	1813	-1	{"twitterid":"22335328"}	{}
user	1814	-1	{"twitterid":"243163792"}	{}
user	1815	-1	{"twitterid":"18419555"}	{}
user	1816	-1	{"twitterid":"198807396"}	{}
user	1817	-1	{"twitterid":"195096421"}	{}
user	1818	-1	{"twitterid":"174083944"}	{}
user	1819	-1	{"twitterid":"30879593"}	{}
user	1820	-1	{"twitterid":"49528162"}	{}
user	1821	-1	{"twitterid":"168300398"}	{}
user	1822	-1	{"twitterid":"19657658"}	{}
user	1823	-1	{"twitterid":"41365361"}	{}
user	1824	-1	{"twitterid":"50835314"}	{}
user	1825	-1	{"twitterid":"82112373"}	{}
user	1826	-1	{"twitterid":"104967663"}	{}
user	1827	-1	{"twitterid":"239275898"}	{}
user	1828	-1	{"twitterid":"145223548"}	{}
user	1829	-1	{"twitterid":"41185153"}	{}
user	1830	-1	{"twitterid":"24465283"}	{}
user	1831	-1	{"twitterid":"39722305"}	{}
user	1832	-1	{"twitterid":"52383627"}	{}
user	1833	-1	{"twitterid":"400420748"}	{}
user	1834	-1	{"twitterid":"380383117"}	{}
user	1835	-1	{"twitterid":"256307086"}	{}
user	1836	-1	{"twitterid":"185872272"}	{}
user	1837	-1	{"twitterid":"14815121"}	{}
user	1838	-1	{"twitterid":"24555415"}	{}
user	1839	-1	{"twitterid":"24350616"}	{}
user	1840	-1	{"twitterid":"32621103"}	{}
user	1841	-1	{"twitterid":"18452378"}	{}
user	1842	-1	{"twitterid":"851963809"}	{}
user	1843	-1	{"twitterid":"23544265"}	{}
user	1844	-1	{"twitterid":"166266865"}	{}
user	1845	-1	{"twitterid":"39325609"}	{}
user	1846	-1	{"twitterid":"38580138"}	{}
user	1847	-1	{"twitterid":"68181319"}	{}
user	1848	-1	{"twitterid":"21925804"}	{}
user	1849	-1	{"twitterid":"348442544"}	{}
user	1850	-1	{"twitterid":"199225265"}	{}
user	1851	-1	{"twitterid":"34672974"}	{}
user	1852	-1	{"twitterid":"23934964"}	{}
user	1853	-1	{"twitterid":"35483583"}	{}
user	1854	-1	{"twitterid":"31485888"}	{}
user	1855	-1	{"twitterid":"39507499"}	{}
user	1856	-1	{"twitterid":"20105206"}	{}
user	1857	-1	{"twitterid":"225464263"}	{}
user	1858	-1	{"twitterid":"301886796"}	{}
user	1859	-1	{"twitterid":"282193869"}	{}
user	1860	-1	{"twitterid":"42749261"}	{}
user	1861	-1	{"twitterid":"393203664"}	{}
user	1862	-1	{"twitterid":"29011922"}	{}
user	1863	-1	{"twitterid":"448376787"}	{}
user	1864	-1	{"twitterid":"327266260"}	{}
user	1865	-1	{"twitterid":"33845205"}	{}
user	1866	-1	{"twitterid":"28356567"}	{}
user	1867	-1	{"twitterid":"37441497"}	{}
user	1868	-1	{"twitterid":"405671898"}	{}
user	1869	-1	{"twitterid":"116051935"}	{}
user	1870	-1	{"twitterid":"242102240"}	{}
user	1871	-1	{"twitterid":"57266147"}	{}
user	1872	-1	{"twitterid":"58191844"}	{}
user	1873	-1	{"twitterid":"968060904"}	{}
user	1874	-1	{"twitterid":"28078057"}	{}
user	1875	-1	{"twitterid":"95285226"}	{}
user	1876	-1	{"twitterid":"81686507"}	{}
user	1877	-1	{"twitterid":"157306861"}	{}
user	1878	-1	{"twitterid":"29994990"}	{}
user	1879	-1	{"twitterid":"53071855"}	{}
user	1880	-1	{"twitterid":"240488433"}	{}
user	1881	-1	{"twitterid":"140955634"}	{}
user	1882	-1	{"twitterid":"15175667"}	{}
user	1883	-1	{"twitterid":"116568052"}	{}
user	1884	-1	{"twitterid":"115656702"}	{}
user	1885	-1	{"twitterid":"234598391"}	{}
user	1886	-1	{"twitterid":"203558905"}	{}
user	1887	-1	{"twitterid":"53579770"}	{}
user	1888	-1	{"twitterid":"88657916"}	{}
user	1889	-1	{"twitterid":"81006589"}	{}
user	1890	-1	{"twitterid":"212996094"}	{}
user	1891	-1	{"twitterid":"22695935"}	{}
user	1892	-1	{"twitterid":"84389890"}	{}
user	1893	-1	{"twitterid":"262345387"}	{}
user	1894	-1	{"twitterid":"853602308"}	{}
user	1895	-1	{"twitterid":"109914113"}	{}
user	1896	-1	{"twitterid":"72593419"}	{}
user	1897	-1	{"twitterid":"44625932"}	{}
user	1898	-1	{"twitterid":"61124409"}	{}
user	1899	-1	{"twitterid":"23695375"}	{}
user	1900	-1	{"twitterid":"15781905"}	{}
user	1901	-1	{"twitterid":"9031702"}	{}
user	1902	-1	{"twitterid":"505466905"}	{}
user	1903	-1	{"twitterid":"741691422"}	{}
user	1904	-1	{"twitterid":"141168675"}	{}
user	1905	-1	{"twitterid":"8759302"}	{}
user	1906	-1	{"twitterid":"14774322"}	{}
user	1907	-1	{"twitterid":"275505843"}	{}
user	1908	-1	{"twitterid":"16683062"}	{}
user	1909	-1	{"twitterid":"7663672"}	{}
user	1910	-1	{"twitterid":"129216569"}	{}
user	1911	-1	{"twitterid":"51941434"}	{}
user	1912	-1	{"twitterid":"20508731"}	{}
user	1913	-1	{"twitterid":"337473596"}	{}
user	1914	-1	{"twitterid":"25014338"}	{}
user	1915	-1	{"twitterid":"74463492"}	{}
user	1916	-1	{"twitterid":"39513441"}	{}
user	1917	-1	{"twitterid":"57259917"}	{}
user	1918	-1	{"twitterid":"60346441"}	{}
user	1919	-1	{"twitterid":"63963831"}	{}
user	1920	-1	{"twitterid":"68420571"}	{}
user	1921	-1	{"twitterid":"232968269"}	{}
user	1922	-1	{"twitterid":"236162403"}	{}
user	1923	-1	{"twitterid":"202141784"}	{}
user	1924	-1	{"twitterid":"21090395"}	{}
user	1925	-1	{"twitterid":"50442332"}	{}
user	1926	-1	{"twitterid":"110243935"}	{}
user	1927	-1	{"twitterid":"238227554"}	{}
user	1928	-1	{"twitterid":"208763083"}	{}
user	1929	-1	{"twitterid":"258314347"}	{}
user	1930	-1	{"twitterid":"43110509"}	{}
user	1931	-1	{"twitterid":"24688049"}	{}
user	1932	-1	{"twitterid":"376950898"}	{}
user	1933	-1	{"twitterid":"152760435"}	{}
user	1934	-1	{"twitterid":"81316336"}	{}
user	1935	-1	{"twitterid":"39440503"}	{}
user	1936	-1	{"twitterid":"15206420"}	{}
user	1937	-1	{"twitterid":"20323529"}	{}
user	1938	-1	{"twitterid":"17314495"}	{}
user	1939	-1	{"twitterid":"113428388"}	{}
user	1940	-1	{"twitterid":"87146790"}	{}
user	1941	-1	{"twitterid":"88682628"}	{}
user	1942	-1	{"twitterid":"143126665"}	{}
user	1943	-1	{"twitterid":"140243083"}	{}
user	1944	-1	{"twitterid":"312651919"}	{}
user	1945	-1	{"twitterid":"435122321"}	{}
user	1946	-1	{"twitterid":"21107234"}	{}
user	1947	-1	{"twitterid":"74150037"}	{}
user	1948	-1	{"twitterid":"450164948"}	{}
user	1949	-1	{"twitterid":"15143077"}	{}
user	1950	-1	{"twitterid":"55242919"}	{}
user	1951	-1	{"twitterid":"17889308"}	{}
user	1952	-1	{"twitterid":"56397995"}	{}
user	1953	-1	{"twitterid":"345239724"}	{}
user	1954	-1	{"twitterid":"15790253"}	{}
user	1955	-1	{"twitterid":"523481263"}	{}
user	1956	-1	{"twitterid":"91672754"}	{}
user	1957	-1	{"twitterid":"209916083"}	{}
user	1958	-1	{"twitterid":"219656374"}	{}
user	1959	-1	{"twitterid":"145920183"}	{}
user	1960	-1	{"twitterid":"491884729"}	{}
user	1961	-1	{"twitterid":"117131592"}	{}
user	1962	-1	{"twitterid":"42477600"}	{}
user	1963	-1	{"twitterid":"28561607"}	{}
user	1964	-1	{"twitterid":"68141772"}	{}
user	1965	-1	{"twitterid":"19181770"}	{}
user	1966	-1	{"twitterid":"400576716"}	{}
user	1967	-1	{"twitterid":"181604558"}	{}
user	1968	-1	{"twitterid":"70455504"}	{}
user	1969	-1	{"twitterid":"139030739"}	{}
user	1970	-1	{"twitterid":"15511767"}	{}
user	1971	-1	{"twitterid":"224620762"}	{}
user	1972	-1	{"twitterid":"18174176"}	{}
user	1973	-1	{"twitterid":"954350971"}	{}
user	1974	-1	{"twitterid":"27095268"}	{}
user	1975	-1	{"twitterid":"17257169"}	{}
user	1976	-1	{"twitterid":"118444265"}	{}
user	1977	-1	{"twitterid":"14643434"}	{}
user	1978	-1	{"twitterid":"89911531"}	{}
user	1979	-1	{"twitterid":"29446380"}	{}
user	1980	-1	{"twitterid":"34246893"}	{}
user	1981	-1	{"twitterid":"52007150"}	{}
user	1982	-1	{"twitterid":"483381487"}	{}
user	1983	-1	{"twitterid":"22390824"}	{}
user	1984	-1	{"twitterid":"36620379"}	{}
user	1985	-1	{"twitterid":"198025939"}	{}
user	1986	-1	{"twitterid":"78937470"}	{}
user	1987	-1	{"twitterid":"377762038"}	{}
user	1988	-1	{"twitterid":"20533496"}	{}
user	1989	-1	{"twitterid":"24154363"}	{}
user	1990	-1	{"twitterid":"124506365"}	{}
user	1991	-1	{"twitterid":"19001599"}	{}
user	1992	-1	{"twitterid":"11608132"}	{}
user	1993	-1	{"twitterid":"64573701"}	{}
user	1994	-1	{"twitterid":"109070380"}	{}
user	1995	-1	{"twitterid":"41799947"}	{}
user	1996	-1	{"twitterid":"211284236"}	{}
user	1997	-1	{"twitterid":"184037646"}	{}
user	1998	-1	{"twitterid":"47763728"}	{}
user	1999	-1	{"twitterid":"181375249"}	{}
user	2000	-1	{"twitterid":"22417685"}	{}
user	2001	-1	{"twitterid":"84840728"}	{}
user	2002	-1	{"twitterid":"352858393"}	{}
user	2003	-1	{"twitterid":"47975813"}	{}
user	2004	-1	{"twitterid":"17568032"}	{}
user	2005	-1	{"twitterid":"370577700"}	{}
user	2006	-1	{"twitterid":"235966759"}	{}
user	2007	-1	{"twitterid":"335851816"}	{}
user	2008	-1	{"twitterid":"398101895"}	{}
user	2009	-1	{"twitterid":"305049901"}	{}
user	2010	-1	{"twitterid":"404951342"}	{}
user	2011	-1	{"twitterid":"532582706"}	{}
user	2012	-1	{"twitterid":"401723699"}	{}
user	2013	-1	{"twitterid":"318738743"}	{}
user	2014	-1	{"twitterid":"15634744"}	{}
user	2015	-1	{"twitterid":"98357561"}	{}
user	2016	-1	{"twitterid":"131232058"}	{}
user	2017	-1	{"twitterid":"46875359"}	{}
user	2018	-1	{"twitterid":"27521342"}	{}
user	2019	-1	{"twitterid":"52529205"}	{}
user	2020	-1	{"twitterid":"53989698"}	{}
user	2021	-1	{"twitterid":"596169027"}	{}
user	2022	-1	{"twitterid":"81883460"}	{}
user	2023	-1	{"twitterid":"571961671"}	{}
user	2024	-1	{"twitterid":"59543882"}	{}
user	2025	-1	{"twitterid":"29659467"}	{}
user	2026	-1	{"twitterid":"566153550"}	{}
user	2027	-1	{"twitterid":"81170767"}	{}
user	2028	-1	{"twitterid":"330248529"}	{}
user	2029	-1	{"twitterid":"30715459"}	{}
user	2030	-1	{"twitterid":"35729747"}	{}
user	2031	-1	{"twitterid":"55750998"}	{}
user	2032	-1	{"twitterid":"56168794"}	{}
user	2033	-1	{"twitterid":"404697435"}	{}
user	2034	-1	{"twitterid":"22073692"}	{}
user	2035	-1	{"twitterid":"16372062"}	{}
user	2036	-1	{"twitterid":"78434657"}	{}
user	2037	-1	{"twitterid":"41161061"}	{}
user	2038	-1	{"twitterid":"282216577"}	{}
user	2039	-1	{"twitterid":"254980463"}	{}
user	2040	-1	{"twitterid":"386249072"}	{}
user	2041	-1	{"twitterid":"217018738"}	{}
user	2042	-1	{"twitterid":"96858674"}	{}
user	2043	-1	{"twitterid":"180077528"}	{}
user	2044	-1	{"twitterid":"774519"}	{}
user	2045	-1	{"twitterid":"18002297"}	{}
user	2046	-1	{"twitterid":"289567105"}	{}
user	2047	-1	{"twitterid":"49967490"}	{}
user	2048	-1	{"twitterid":"195900849"}	{}
user	2049	-1	{"twitterid":"171142810"}	{}
user	2050	-1	{"twitterid":"336564615"}	{}
user	2051	-1	{"twitterid":"204951946"}	{}
user	2052	-1	{"twitterid":"33461017"}	{}
user	2053	-1	{"twitterid":"3027341"}	{}
user	2054	-1	{"twitterid":"32213059"}	{}
user	2055	-1	{"twitterid":"55972247"}	{}
user	2056	-1	{"twitterid":"222104859"}	{}
user	2057	-1	{"twitterid":"63811994"}	{}
user	2058	-1	{"twitterid":"14782875"}	{}
user	2059	-1	{"twitterid":"21295518"}	{}
user	2060	-1	{"twitterid":"57332132"}	{}
user	2061	-1	{"twitterid":"279269797"}	{}
user	2062	-1	{"twitterid":"227966364"}	{}
user	2063	-1	{"twitterid":"882758059"}	{}
user	2064	-1	{"twitterid":"508687090"}	{}
user	2065	-1	{"twitterid":"240808367"}	{}
user	2066	-1	{"twitterid":"137687472"}	{}
user	2067	-1	{"twitterid":"17240500"}	{}
user	2068	-1	{"twitterid":"62528926"}	{}
user	2069	-1	{"twitterid":"454816182"}	{}
user	2070	-1	{"twitterid":"32420280"}	{}
user	2071	-1	{"twitterid":"496202169"}	{}
user	2072	-1	{"twitterid":"319295930"}	{}
user	2073	-1	{"twitterid":"16478651"}	{}
user	2074	-1	{"twitterid":"63222205"}	{}
user	2075	-1	{"twitterid":"416128416"}	{}
user	2076	-1	{"twitterid":"269382086"}	{}
user	2077	-1	{"twitterid":"58044872"}	{}
user	2078	-1	{"twitterid":"102521642"}	{}
user	2079	-1	{"twitterid":"118494968"}	{}
user	2080	-1	{"twitterid":"263139791"}	{}
user	2081	-1	{"twitterid":"47444432"}	{}
user	2082	-1	{"twitterid":"285454801"}	{}
user	2083	-1	{"twitterid":"701970510"}	{}
user	2084	-1	{"twitterid":"17740246"}	{}
user	2085	-1	{"twitterid":"83891920"}	{}
